orphanet_code	orphanet_term	hp_code	hp_term
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0001363	Craniosynostosis
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0002024	Malabsorption
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0002982	Tibial bowing
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0003416	Spinal canal stenosis
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0030757	Tooth abscess
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0100036	Pseudo-fractures
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0100686	Enthesitis
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0100781	Abnormality of the sacroiliac joint
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0001250	Seizures
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0001324	Muscle weakness
DOID:0050949	Autosomal recessive hypophosphatemic rickets	HP:0003472	Hypocalcemic tetany
Orphanet:1928	Congenital lobar emphysema	HP:0002097	Emphysema
Orphanet:1928	Congenital lobar emphysema	HP:0002098	Respiratory distress
Orphanet:1928	Congenital lobar emphysema	HP:0010978	Abnormality of immune system physiology
DOID:0050634	Alopecia universalis	HP:0000561	Absent eyelashes
DOID:0050634	Alopecia universalis	HP:0002223	Absent eyebrow
DOID:0050634	Alopecia universalis	HP:0002229	Alopecia areata
DOID:0050634	Alopecia universalis	HP:0002289	Alopecia universalis
Orphanet:2760	OSLAM syndrome	HP:0000670	Carious teeth
Orphanet:2760	OSLAM syndrome	HP:0001874	Abnormality of neutrophils
Orphanet:2760	OSLAM syndrome	HP:0002669	Osteosarcoma
Orphanet:2760	OSLAM syndrome	HP:0002974	Radioulnar synostosis
Orphanet:2760	OSLAM syndrome	HP:0004209	Clinodactyly of the 5th finger
Orphanet:2760	OSLAM syndrome	HP:0004322	Short stature
Orphanet:2760	OSLAM syndrome	HP:0005518	Erythrocyte macrocytosis
Orphanet:3448	Weaver-Williams syndrome	HP:0000160	Narrow mouth
Orphanet:3448	Weaver-Williams syndrome	HP:0000175	Cleft palate
Orphanet:3448	Weaver-Williams syndrome	HP:0000252	Microcephaly
Orphanet:3448	Weaver-Williams syndrome	HP:0000411	Protruding ear
Orphanet:3448	Weaver-Williams syndrome	HP:0002342	Intellectual disability, moderate
Orphanet:3448	Weaver-Williams syndrome	HP:0004325	Decreased body weight
Orphanet:3448	Weaver-Williams syndrome	HP:0010864	Intellectual disability, severe
DOID:0060563	Char syndrome	HP:0000207	Triangular mouth
DOID:0060563	Char syndrome	HP:0000232	Everted lower lip vermilion
DOID:0060563	Char syndrome	HP:0000269	Prominent occiput
DOID:0060563	Char syndrome	HP:0000272	Malar flattening
DOID:0060563	Char syndrome	HP:0000316	Hypertelorism
DOID:0060563	Char syndrome	HP:0000322	Short philtrum
DOID:0060563	Char syndrome	HP:0000365	Hearing impairment
DOID:0060563	Char syndrome	HP:0000457	Depressed nasal ridge
DOID:0060563	Char syndrome	HP:0000486	Strabismus
DOID:0060563	Char syndrome	HP:0000494	Downslanted palpebral fissures
DOID:0060563	Char syndrome	HP:0000508	Ptosis
DOID:0060563	Char syndrome	HP:0000545	Myopia
DOID:0060563	Char syndrome	HP:0001161	Hand polydactyly
DOID:0060563	Char syndrome	HP:0001263	Global developmental delay
DOID:0060563	Char syndrome	HP:0001629	Ventricular septal defect
DOID:0060563	Char syndrome	HP:0001643	Patent ductus arteriosus
DOID:0060563	Char syndrome	HP:0001770	Toe syndactyly
DOID:0060563	Char syndrome	HP:0002360	Sleep disturbance
DOID:0060563	Char syndrome	HP:0002558	Supernumerary nipple
DOID:0060563	Char syndrome	HP:0004209	Clinodactyly of the 5th finger
DOID:0060563	Char syndrome	HP:0004218	Symphalangism of the 5th finger
DOID:0060563	Char syndrome	HP:0004220	Short middle phalanx of the 5th finger
DOID:0060563	Char syndrome	HP:0005280	Depressed nasal bridge
DOID:0060563	Char syndrome	HP:0006159	Mesoaxial hand polydactyly
DOID:0060563	Char syndrome	HP:0006335	Persistence of primary teeth
DOID:0060563	Char syndrome	HP:0008498	No permanent dentition
DOID:0060563	Char syndrome	HP:0010112	Mesoaxial foot polydactyly
DOID:0060563	Char syndrome	HP:0012471	Thick vermilion border
Orphanet:32	Glutathione synthetase deficiency	HP:0000707	Abnormality of the nervous system
Orphanet:32	Glutathione synthetase deficiency	HP:0001878	Hemolytic anemia
Orphanet:32	Glutathione synthetase deficiency	HP:0001996	Chronic metabolic acidosis
Orphanet:32	Glutathione synthetase deficiency	HP:0003343	Glutathione synthetase deficiency
Orphanet:32	Glutathione synthetase deficiency	HP:0010978	Abnormality of immune system physiology
Orphanet:1664	Embryonary disorganization syndrome	HP:0000055	Abnormality of female external genitalia
Orphanet:1664	Embryonary disorganization syndrome	HP:0000772	Abnormality of the ribs
Orphanet:1664	Embryonary disorganization syndrome	HP:0000795	Abnormality of the urethra
Orphanet:1664	Embryonary disorganization syndrome	HP:0001155	Abnormality of the hand
Orphanet:1664	Embryonary disorganization syndrome	HP:0001156	Brachydactyly syndrome
Orphanet:1664	Embryonary disorganization syndrome	HP:0002084	Encephalocele
Orphanet:1664	Embryonary disorganization syndrome	HP:0002566	Intestinal malrotation
Orphanet:1664	Embryonary disorganization syndrome	HP:0003422	Vertebral segmentation defect
Orphanet:1664	Embryonary disorganization syndrome	HP:0006101	Finger syndactyly
Orphanet:1664	Embryonary disorganization syndrome	HP:0008069	Neoplasm of the skin
Orphanet:1664	Embryonary disorganization syndrome	HP:0009756	Popliteal pterygium
Orphanet:1664	Embryonary disorganization syndrome	HP:0009775	Amniotic constriction ring
Orphanet:1664	Embryonary disorganization syndrome	HP:0009882	Short distal phalanx of finger
Orphanet:1664	Embryonary disorganization syndrome	HP:0100589	Urogenital fistula
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000077	Abnormality of the kidney
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000085	Horseshoe kidney
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000119	Abnormality of the genitourinary system
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000151	Aplasia of the uterus
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000175	Cleft palate
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000337	Broad forehead
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000347	Micrognathia
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000348	High forehead
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000368	Low-set, posteriorly rotated ears
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000407	Sensorineural hearing impairment
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0000891	Cervical ribs
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0001181	Adducted thumb
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0001636	Tetralogy of Fallot
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0001671	Abnormality of the cardiac septa
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0001873	Thrombocytopenia
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0001928	Abnormality of coagulation
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002650	Scoliosis
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002673	Coxa valga
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002827	Hip dislocation
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002949	Fused cervical vertebrae
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002970	Genu varum
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002990	Fibular aplasia
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0002999	Patellar dislocation
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0003974	Absent radius
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0004209	Clinodactyly of the 5th finger
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0004717	Axial malrotation of the kidney
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0006101	Finger syndactyly
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0006495	Aplasia/Hypoplasia of the ulna
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0006498	Aplasia/Hypoplasia of the patella
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0006507	Aplasia/hypoplasia of the humerus
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0007413	Nevus flammeus of the forehead
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0009829	Phocomelia
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0011304	Broad thumb
DOID:14699	Thrombocytopenia-absent radius syndrome	HP:0100694	Tibial torsion
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0000293	Full cheeks
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0000991	Xanthomatosis
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0001250	Seizures
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0001252	Muscular hypotonia
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0001943	Hypoglycemia
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0002149	Hyperuricemia
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0002205	Recurrent respiratory infections
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0002719	Recurrent infections
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0003077	Hyperlipidemia
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0004322	Short stature
DOID:2749	Glycogen storage disease due to glucose-6-phosphatase deficiency	HP:0100543	Cognitive impairment
DOID:0060232	Branchio-otic syndrome	HP:0000324	Facial asymmetry
DOID:0060232	Branchio-otic syndrome	HP:0000347	Micrognathia
DOID:0060232	Branchio-otic syndrome	HP:0000356	Abnormality of the outer ear
DOID:0060232	Branchio-otic syndrome	HP:0000359	Abnormality of the inner ear
DOID:0060232	Branchio-otic syndrome	HP:0000384	Preauricular skin tag
DOID:0060232	Branchio-otic syndrome	HP:0000405	Conductive hearing impairment
DOID:0060232	Branchio-otic syndrome	HP:0000407	Sensorineural hearing impairment
DOID:0060232	Branchio-otic syndrome	HP:0000413	Atresia of the external auditory canal
DOID:0060232	Branchio-otic syndrome	HP:0004467	Preauricular pit
DOID:0060232	Branchio-otic syndrome	HP:0008609	Morphological abnormality of the middle ear
DOID:0060232	Branchio-otic syndrome	HP:0009795	Branchial fistula
DOID:0060232	Branchio-otic syndrome	HP:0010628	Facial palsy
DOID:0060232	Branchio-otic syndrome	HP:0000175	Cleft palate
DOID:0060232	Branchio-otic syndrome	HP:0000365	Hearing impairment
DOID:0060232	Branchio-otic syndrome	HP:0000614	Abnormality of the nasolacrimal system
DOID:0060232	Branchio-otic syndrome	HP:0100267	Lip pit
DOID:5212	Congenital disorder of glycosylation	HP:0000112	Nephropathy
DOID:5212	Congenital disorder of glycosylation	HP:0000337	Broad forehead
DOID:5212	Congenital disorder of glycosylation	HP:0000478	Abnormality of the eye
DOID:5212	Congenital disorder of glycosylation	HP:0000486	Strabismus
DOID:5212	Congenital disorder of glycosylation	HP:0000504	Abnormality of vision
DOID:5212	Congenital disorder of glycosylation	HP:0000815	Hypergonadotropic hypogonadism
DOID:5212	Congenital disorder of glycosylation	HP:0001250	Seizures
DOID:5212	Congenital disorder of glycosylation	HP:0001263	Global developmental delay
DOID:5212	Congenital disorder of glycosylation	HP:0001410	Decreased liver function
DOID:5212	Congenital disorder of glycosylation	HP:0001508	Failure to thrive
DOID:5212	Congenital disorder of glycosylation	HP:0001541	Ascites
DOID:5212	Congenital disorder of glycosylation	HP:0001638	Cardiomyopathy
DOID:5212	Congenital disorder of glycosylation	HP:0001697	Abnormality of the pericardium
DOID:5212	Congenital disorder of glycosylation	HP:0001928	Abnormality of coagulation
DOID:5212	Congenital disorder of glycosylation	HP:0001943	Hypoglycemia
DOID:5212	Congenital disorder of glycosylation	HP:0002120	Cerebral cortical atrophy
DOID:5212	Congenital disorder of glycosylation	HP:0002242	Abnormality of the intestine
DOID:5212	Congenital disorder of glycosylation	HP:0002910	Elevated hepatic transaminases
DOID:5212	Congenital disorder of glycosylation	HP:0006610	Wide intermamillary distance
DOID:5212	Congenital disorder of glycosylation	HP:0006709	Aplasia/Hypoplasia of the nipples
DOID:5212	Congenital disorder of glycosylation	HP:0007360	Aplasia/Hypoplasia of the cerebellum
DOID:5212	Congenital disorder of glycosylation	HP:0007552	Abnormal subcutaneous fat tissue distribution
DOID:5212	Congenital disorder of glycosylation	HP:0007703	Abnormality of retinal pigmentation
DOID:5212	Congenital disorder of glycosylation	HP:0009830	Peripheral neuropathy
DOID:5212	Congenital disorder of glycosylation	HP:0010978	Abnormality of immune system physiology
DOID:5212	Congenital disorder of glycosylation	HP:0011013	Abnormality of carbohydrate metabolism/homeostasis
Orphanet:75501	Ehlers-Danlos syndrome, fibronectinemic type	HP:0000974	Hyperextensible skin
Orphanet:75501	Ehlers-Danlos syndrome, fibronectinemic type	HP:0001872	Abnormality of thrombocytes
Orphanet:75501	Ehlers-Danlos syndrome, fibronectinemic type	HP:0005692	Joint hyperflexibility
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000028	Cryptorchidism
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000175	Cleft palate
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000347	Micrognathia
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000369	Low-set ears
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000413	Atresia of the external auditory canal
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0000828	Abnormality of the parathyroid gland
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0001163	Abnormality of the metacarpal bones
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0002564	Malformation of the heart and great vessels
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0002644	Abnormality of pelvic girdle bone morphology
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0002823	Abnormality of the femur
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0003312	Abnormal form of the vertebral bodies
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0006101	Finger syndactyly
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0006703	Aplasia/Hypoplasia of the lungs
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0008368	Tarsal synostosis
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0008551	Microtia
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0009826	Limb undergrowth
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0100335	Non-midline cleft lip
Orphanet:3429	Verloove Vanhorick-Brubakk syndrome	HP:0100542	Abnormal localization of kidney
Orphanet:140936	Lelis syndrome	HP:0000956	Acanthosis nigricans
Orphanet:140936	Lelis syndrome	HP:0000966	Hypohidrosis
Orphanet:140936	Lelis syndrome	HP:0001006	Hypotrichosis
Orphanet:140936	Lelis syndrome	HP:0000153	Abnormality of the mouth
Orphanet:140936	Lelis syndrome	HP:0000221	Furrowed tongue
Orphanet:140936	Lelis syndrome	HP:0000668	Hypodontia
Orphanet:140936	Lelis syndrome	HP:0000972	Palmoplantar hyperkeratosis
Orphanet:140936	Lelis syndrome	HP:0001249	Intellectual disability
Orphanet:140936	Lelis syndrome	HP:0008404	Nail dystrophy
Orphanet:140936	Lelis syndrome	HP:0010802	Perioral hyperpigmentation
Orphanet:140936	Lelis syndrome	HP:0000276	Long face
Orphanet:140936	Lelis syndrome	HP:0000303	Mandibular prognathia
Orphanet:140936	Lelis syndrome	HP:0000577	Exotropia
Orphanet:140936	Lelis syndrome	HP:0000582	Upslanted palpebral fissure
Orphanet:140936	Lelis syndrome	HP:0000670	Carious teeth
Orphanet:140936	Lelis syndrome	HP:0001045	Vitiligo
Orphanet:140936	Lelis syndrome	HP:0001620	High pitched voice
Orphanet:140936	Lelis syndrome	HP:0005338	Sparse lateral eyebrow
Orphanet:140936	Lelis syndrome	HP:0007646	Absent lower eyelashes
Orphanet:140936	Lelis syndrome	HP:0008388	Abnormality of the toenails
Orphanet:140936	Lelis syndrome	HP:0011367	Yellow nails
Orphanet:140936	Lelis syndrome	HP:0011800	Midface retrusion
Orphanet:79168	Disorder of bile acid synthesis	HP:0000662	Night blindness
Orphanet:79168	Disorder of bile acid synthesis	HP:0000707	Abnormality of the nervous system
Orphanet:79168	Disorder of bile acid synthesis	HP:0001080	Biliary tract abnormality
Orphanet:79168	Disorder of bile acid synthesis	HP:0001392	Abnormality of the liver
Orphanet:79168	Disorder of bile acid synthesis	HP:0001396	Cholestasis
Orphanet:79168	Disorder of bile acid synthesis	HP:0001892	Abnormal bleeding
Orphanet:79168	Disorder of bile acid synthesis	HP:0002630	Fat malabsorption
Orphanet:79168	Disorder of bile acid synthesis	HP:0002748	Rickets
Orphanet:79168	Disorder of bile acid synthesis	HP:0002910	Elevated hepatic transaminases
Orphanet:79168	Disorder of bile acid synthesis	HP:0009830	Peripheral neuropathy
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0001258	Spastic paraplegia
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0001288	Gait disturbance
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0002064	Spastic gait
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0002395	Lower limb hyperreflexia
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0003155	Elevated alkaline phosphatase
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0003324	Generalized muscle weakness
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0003445	EMG: neuropathic changes
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0003487	Babinski sign
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0001308	Tongue fasciculations
Orphanet:329475	Spastic paraplegia-Paget disease of bone syndrome	HP:0007289	Limb fasciculations
Orphanet:99735	Myotonia permanens	HP:0000286	Epicanthus
Orphanet:99735	Myotonia permanens	HP:0000597	Ophthalmoparesis
Orphanet:99735	Myotonia permanens	HP:0000602	Ophthalmoplegia
Orphanet:99735	Myotonia permanens	HP:0001249	Intellectual disability
Orphanet:99735	Myotonia permanens	HP:0001276	Hypertonia
