symptom_id	symptom_name
HP:0012240	Increased intramyocellular lipid droplets
HP:0009020	Exercise-induced muscle fatigue
HP:0003694	Late-onset proximal muscle weakness
HP:0030196	Fatigable weakness of respiratory muscles
HP:0006670	Impaired myocardial contractility
HP:0100580	Barrett esophagus
HP:0003336	Abnormal enchondral ossification
HP:0005716	Lethal skeletal dysplasia
HP:0100541	Femoral hernia
HP:0000557	Buphthalmos
HP:0002049	Proximal renal tubular acidosis
HP:0007731	Chorioretinal dysplasia
HP:0010471	Oligosacchariduria
HP:0011527	Lentiglobus
HP:0100493	Hypoammonemia
HP:0100512	Vitamin D deficiency
HP:0100612	Odontogenic neoplasm
HP:0100750	Atelectasis
HP:0010975	Abnormality of B cell number
HP:0030156	Bence Jones Proteinuria
HP:0006870	Lobar holoprosencephaly
HP:0004474	Persistent open anterior fontanelle
HP:0006889	Intellectual disability, borderline
HP:0010450	Esophageal stenosis
HP:0004712	Renal malrotation
HP:0004736	Crossed fused renal ectopia
HP:0009650	Short distal phalanx of the thumb
HP:0002075	Dysdiadochokinesis
HP:0011962	Obstructive azoospermia
HP:0011405	Childhood onset short-limb short stature
HP:0009921	Duane anomaly
HP:0000090	Nephronophthisis
HP:0003774	Stage 5 chronic kidney disease
HP:0012622	Chronic kidney disease
HP:0008577	Underfolded helix
HP:0001820	Leukonychia
HP:0003323	Progressive muscle weakness
HP:0003719	Muscle mounding
HP:0100732	Pancreatic fibrosis
HP:0002111	Restrictive respiratory insufficiency
HP:0000652	Lower eyelid coloboma
HP:0007776	Sparse lower eyelashes
HP:0012281	Chylous ascites
HP:0100676	Vaginal lymphocele
HP:0100734	Abnormality of vertebral epiphysis morphology
HP:0011447	Hyposegmentation of neutrophil nuclei
HP:0004099	Macrodactyly
HP:0005293	Venous insufficiency
HP:0007481	Hyperpigmented nevi
HP:0100553	Hemihypertrophy of lower limb
HP:0100554	Hemihypertrophy of upper limb
HP:0000378	Cupped ear
HP:0001863	Toe clinodactyly
HP:0009618	Abnormality of the proximal phalanx of the thumb
HP:0011302	Long palm
HP:0009890	High anterior hairline
HP:0001884	Talipes calcaneovalgus
HP:0002066	Gait ataxia
HP:0002282	Heterotopia
HP:0002538	Abnormality of the cerebral cortex
HP:0006712	Aplasia/Hypoplasia of the ribs
HP:0008947	Infantile muscular hypotonia
HP:0000888	Horizontal ribs
HP:0003173	Hypoplastic pubic bone
HP:0004570	Increased vertebral height
HP:0000977	Soft skin
HP:0100811	Aplasia/Hypoplasia of the colon
HP:0000052	Urethral atresia, male
HP:0000800	Cystic renal dysplasia
HP:0001776	Bilateral talipes equinovarus
HP:0005944	Bilateral lung agenesis
HP:0006827	Atrophy of the spinal cord
HP:0009800	Maternal diabetes
HP:0010480	Urethral fistula
HP:0010958	Bilateral renal agenesis
HP:0030261	Absent penis
HP:0012583	Unilateral renal hypoplasia
HP:0012584	Bilateral renal hypoplasia
HP:0012620	Cloacal abnormality
HP:0100590	Rectal fistula
HP:0000267	Cranial asymmetry
HP:0008058	Aplasia/Hypoplasia of the optic nerve
HP:0000066	Labial hypoplasia
HP:0001885	Short 2nd toe
HP:0003065	Patellar hypoplasia
HP:0004634	Cuboid-shaped vertebral bodies
HP:0005643	Short 3rd toe
HP:0011917	Short 5th toe
HP:0000070	Ureterocele
HP:0000096	Glomerulosclerosis
HP:0001057	Aplasia cutis congenita
HP:0002577	Abnormality of the stomach
HP:0010477	Aplasia of the bladder
HP:0001997	Gout
HP:0000968	Ectodermal dysplasia
HP:0007455	Adermatoglyphia
HP:0007588	Reticular hyperpigmentation
HP:0100765	Abnormality of the tonsils
HP:0012430	Cerebral white matter hypoplasia
HP:0000148	Vaginal atresia
HP:0001607	Subglottic stenosis
HP:0003183	Wide pubic symphysis
HP:0003191	Cleft ala nasi
HP:0004112	Midline nasal groove
HP:0007925	Lacrimal duct aplasia
HP:0007993	Malformed lacrimal ducts
HP:0006466	Ankle contracture
HP:0012033	Sacral lipoma
HP:0010097	Partial duplication of the distal phalanx of the hallux
HP:0011453	Abnormality of the incus
HP:0011454	Abnormality of the malleus
HP:0007818	Central heterochromia
HP:0011365	Patchy hypopigmentation of hair
HP:0012246	Oculomotor nerve palsy
HP:0009129	Upper limb amyotrophy
HP:0008981	Calf muscle hypertrophy
HP:0008956	Proximal lower limb amyotrophy
HP:0008948	Proximal upper limb amyotrophy
HP:0030200	Fatiguable weakness of proximal limb muscles
HP:0001718	Mitral stenosis
HP:0002688	Absent frontal sinuses
HP:0002691	Platybasia
HP:0004586	Biconcave vertebral bodies
HP:0008424	Hypoplastic 5th lumbar vertebrae
HP:0011305	Partial absence of toe
HP:0002711	Exaggerated median tongue furrow
HP:0005659	Thoracic kyphoscoliosis
HP:0012443	Abnormality of brain morphology
HP:0003316	Butterfly vertebrae
HP:0007894	Hypopigmentation of the fundus
HP:0030513	Difficulty adjusting from light to dark
HP:0002003	Large forehead
HP:0003564	Folate-dependent fragile site at Xq28
HP:0000383	Abnormality of periauricular region
HP:0005950	Laryngeal web
HP:0002912	Methylmalonic acidemia
HP:0006247	Enlarged interphalangeal joints
HP:0002584	Intestinal bleeding
HP:0003010	Prolonged bleeding time
HP:0002506	Diffuse cerebral atrophy
HP:0010818	Generalized tonic seizures
HP:0012506	Small pituitary gland
HP:0001501	6 metacarpals
HP:0010708	1-5 finger syndactyly
HP:0010285	Oral synechia
HP:0005453	Absent/hypoplastic paranasal sinuses
HP:0006160	Irregular metacarpals
HP:0008451	Posterior vertebral hypoplasia
HP:0009004	Hypoplasia of the musculature
HP:0010103	Short distal phalanx of hallux
HP:0010493	Long metacarpals
HP:0100807	Long fingers
HP:0004327	Abnormality of the vitreous humor
HP:0006292	Abnormality of dental eruption
HP:0001498	Carpal bone hypoplasia
HP:0009092	Progressive alveolar ridge hypertropy
HP:0001991	Aplasia/Hypoplasia of toe
HP:0004299	Hernia of the abdominal wall
HP:0030056	Uncombable hair
HP:0009592	Astrocytoma
HP:0009732	Plexiform neurofibroma
HP:0009737	Lisch nodules
HP:0005506	Chronic myelogenous leukemia
HP:0009735	Spinal neurofibromas
HP:0006274	Reduced pancreatic beta cells
HP:0001488	Bilateral ptosis
HP:0002919	Ketonuria
HP:0005750	Contractures of the joints of the lower limbs
HP:0012594	Microalbuminuria
HP:0000124	Renal tubular dysfunction
HP:0002594	Pancreatic hypoplasia
HP:0001555	Asymmetry of the thorax
HP:0001803	Nail pits
HP:0002561	Absent nipple
HP:0000621	Entropion
HP:0010649	Flat nasal alae
HP:0100012	Neoplasm of the eye
HP:0001070	Mottled pigmentation
HP:0005310	Large vessel vasculitis
HP:0100532	Scleritis
HP:0007164	Slowed slurred speech
HP:0001621	Weak voice
HP:0007311	Short stepped shuffling gait
HP:0008969	Leg muscle stiffness
HP:0012638	Abnormality of nervous system physiology
HP:0002362	Shuffling gait
HP:0000338	Hypomimic face
HP:0002322	Resting tremor
HP:0012786	Recurrent cystitis
HP:0001960	Hypokalemic metabolic alkalosis
HP:0003527	Hyperprostaglandinuria
HP:0011038	Abnormality of renal resorption
HP:0001051	Seborrheic dermatitis
HP:0009577	Short middle phalanx of the 2nd finger
HP:0009816	Lower limb undergrowth
HP:0001377	Limited elbow extension
HP:0004625	Biconvex vertebral bodies
HP:0006589	Flaring of lower rib cage
HP:0001849	Oligodactyly (feet)
HP:0003041	Humeroradial synostosis
HP:0003498	Disproportionate short stature
HP:0003982	Absent ulna
HP:0008517	Aplasia/Hypoplasia of the sacrum
HP:0009103	Aplasia/Hypoplasia involving the pelvis
HP:0000391	Thickened helices
HP:0011381	Aplasia of the semicircular canal
HP:0008060	Aplasia/Hypoplasia of the fovea
HP:0012500	Verrucous papule
HP:0000214	Lip telangiectasia
HP:0001071	Angiokeratoma corporis diffusum
HP:0007428	Telangiectasia of the oral mucosa
HP:0002826	Halberd-shaped pelvis
HP:0005108	Abnormality of the intervertebral disk
HP:0008434	Hypoplastic cervical vertebrae
HP:0007418	Alopecia totalis
HP:0003461	Increased urinary O-linked sialopeptides
HP:0012061	Urinary excretion of sialylated oligosaccharides
HP:0004389	Intestinal pseudo-obstruction
HP:0007678	Lacrimal duct stenosis
HP:0010956	Fetal megacystis
HP:0000692	Misalignment of teeth
HP:0005879	Congenital finger flexion contractures
HP:0000454	Flared nostrils
HP:0008845	Mesomelic short stature
HP:0008703	Gonadal calcification
HP:0010603	Keratocystic odontogenic tumor
HP:0010618	Ovarian fibroma
HP:0030451	Mesenteric cyst
HP:0007570	Hyperkeratosis lenticularis perstans
HP:0001153	Septate vagina
HP:0012675	Iron accumulation in brain
HP:0000234	Abnormality of the head
HP:0000263	Oxycephaly
HP:0001538	Protuberant abdomen
HP:0005458	Premature closure of fontanelles
HP:0000973	Cutis laxa
HP:0004942	Aortic aneurysm
HP:0005222	Bowel diverticulosis
HP:0005313	Arterial fibromuscular dysplasia
HP:0100678	Premature skin wrinkling
HP:0100877	Renal diverticulum
HP:0007199	Progressive spastic paraparesis
HP:0002944	Thoracolumbar scoliosis
HP:0001327	Photomyoclonic seizures
HP:0004929	Coronary atherosclerosis
HP:0007201	Cerebral artery atherosclerosis
HP:0012719	Functional abnormality of the gastrointestinal tract
HP:0001118	Juvenile cataract
HP:0001120	Abnormality of corneal size
HP:0006368	Forearm reduction defects
HP:0010701	Abnormal immunoglobulin level
HP:0007763	Retinal telangiectasia
HP:0000544	External ophthalmoplegia
HP:0005203	Spontaneous esophageal perforation
HP:0000565	Esotropia
HP:0001500	Broad finger
HP:0002191	Progressive spasticity
HP:0009193	Pseudoepiphyses of the metacarpals
HP:0003693	Distal amyotrophy
HP:0006801	Hyperactive deep tendon reflexes
HP:0000629	Periorbital fullness
HP:0000703	Dentinogenesis imperfecta
HP:0009824	Upper limb undergrowth
HP:0000030	Testicular gonadoblastoma
HP:0000811	Abnormal external genitalia
HP:0010790	Hyoplasia of the Leydig cells
HP:0012872	Abnormal vas deferens morphology
HP:0001169	Broad palm
HP:0010327	Flexion contracture of the 2nd toe
HP:0010339	Flexion contracture of the 4th toe
HP:0011090	Fused teeth
HP:0002733	Abnormality of the lymph nodes
HP:0011897	Neutrophillia
HP:0002088	Abnormality of lung morphology
HP:0030049	Brain abscess
HP:0002921	Abnormality of the cerebrospinal fluid
HP:0011446	Abnormality of higher mental function
HP:0030532	Visual acuity test abnormality
HP:0100661	Trigeminal neuralgia
HP:0000659	Peters anomaly
HP:0008059	Aplasia/Hypoplasia of the macula
HP:0003166	Increased urinary taurine
HP:0010280	Stomatitis
HP:0030145	Lack of bowel sounds
HP:0001058	Poor wound healing
HP:0011990	Abnormality of neutrophil physiology
HP:0000092	Tubular atrophy
HP:0000097	Focal segmental glomerulosclerosis
HP:0000114	Proximal tubulopathy
HP:0002752	Sparse bone trabeculae
HP:0002979	Bowing of the legs
HP:0003013	Bulging epiphyses
HP:0010580	Enlarged epiphyses
HP:0003029	Enlargement of the ankles
HP:0003126	Low-molecular-weight proteinuria
HP:0003149	Hyperuricosuria
HP:0003152	Increased serum 1,25-dihydroxyvitamin D3
HP:0005576	Tubulointerstitial fibrosis
HP:0005574	Non-acidotic proximal tubulopathy
HP:0040084	Abnormal circulating renin
HP:0001714	Ventricular hypertrophy
HP:0011166	Focal myoclonic seizures
HP:0011410	Caesarian section
HP:0011706	Second degree atrioventricular block
HP:0100285	EMG: impaired neuromuscular transmission
HP:0200114	Metabolic alkalosis
HP:0011739	Dexamethasone-suppresible primary hyperaldosteronism
HP:0011740	Glucocortocoid-insensitive primary hyperaldosteronism
HP:0011746	Secretory adrenocortical adenoma
HP:0000205	Pursed lips
HP:0001239	Wrist flexion contracture
HP:0003044	Shoulder flexion contracture
HP:0003306	Spinal rigidity
HP:0007740	Long eyelashes in irregular rows
HP:0009743	Distichiasis
HP:0012544	Elevated aldolase level
HP:0100795	Abnormally straight spine
HP:0100813	Testicular torsion
HP:0000149	Ovarian gonadoblastoma
HP:0100621	Dysgerminoma
HP:0007956	Bilateral choroid coloboma
HP:0009739	Hypoplasia of the antihelix
HP:0009721	Shagreen patch
HP:0000996	Facial capillary hemangioma
HP:0012023	Galactosuria
HP:0400004	Long ear
HP:0000846	Adrenal insufficiency
HP:0001993	Ketoacidosis
HP:0003738	Exercise-induced myalgia
HP:0003750	Increased muscle fatiguability
HP:0005949	Apneic episodes in infancy
HP:0008497	Congenital craniofacial dysostosis
HP:0010940	Aplasia/Hypoplasia of the nasal bone
HP:0012286	Abnormal hypothalamus morphology
HP:0010576	Intracranial cystic lesion
HP:0001085	Papilledema
HP:0007924	Slow decrease in visual acuity
HP:0011734	Central adrenal insufficiency
HP:0030521	Bitemporal hemianopia
HP:0030588	Abnormal visual field test
HP:0010939	Abnormality of the nasal bone
HP:0430000	Abnormality of the frontal bone
HP:0000705	Amelogenesis imperfecta
HP:0100616	Testicular teratoma
HP:0011153	Focal motor seizures
HP:0011168	Eyelid myoclonias
HP:0002033	Poor suck
HP:0011167	Focal tonic seizures
HP:0002515	Waddling gait
HP:0005791	Cortical thickening of long bone diaphyses
HP:0007807	Optic nerve compression
HP:0001678	Atrioventricular block
HP:0002813	Abnormality of limb bone morphology
HP:0012520	Perivascular spaces
HP:0000297	Facial hypotonia
HP:0000460	Narrow nose
HP:0001713	Abnormality of cardiac ventricle
HP:0002188	Delayed CNS myelination
HP:0009899	Prominent crus of helix
HP:0012304	Hypoplastic aortic arch
HP:0012858	Decreased scrotal rugation
HP:0011834	Moyamoya phenomenon
HP:0030402	Abnormal platelet aggregation
HP:0030880	Raynaud phenomenon
HP:0100845	Anaphylactic shock
HP:0200151	Cutaneous mastocytosis
HP:0012464	Decreased transferrin saturation
HP:0012465	Elevated hepatic iron concentration
HP:0010459	True hermaphroditism
HP:0010970	Blood group antigen abnormality
HP:0010987	Abnormality of cellular immune system
HP:0012145	Abnormality of multiple cell lineages in the bone marrow
HP:0002786	Tracheobronchomalacia
HP:0006584	Small abnormally formed scapulae
HP:0007036	Hypoplasia of olfactory tract
HP:0008477	Poorly ossified cervical vertebrae
HP:0002668	Paraganglioma
HP:0000854	Thyroid adenoma
HP:0012480	Abnormality of cerebral veins
HP:0012846	Multiple trichilemmomata
HP:0004757	Paroxysmal atrial fibrillation
HP:0009777	Absent thumb
HP:0011705	First degree atrioventricular block
HP:0008398	Hypoplastic fifth fingernail
HP:0009239	Aplasia/Hypoplasia of the distal phalanx of the 5th finger
HP:0100371	Aplasia/Hypoplasia of the distal phalanx of the 5th toe
HP:0100550	Tendon rupture
HP:0100645	Cystocele
HP:0100823	Genital hernia
HP:0002293	Alopecia of scalp
HP:0003799	Marked delay in bone age
HP:0007464	Sparse facial hair
HP:0010463	Aplasia of the ovary
HP:0006184	Decreased palmar creases
HP:0009185	Contracture of the proximal interphalangeal joint of the 5th finger
HP:0010487	Small hypothenar eminence
HP:0030591	Abnormal kinetic perimetry test
HP:0030595	Abnormal static automated perimetry test
HP:0002339	Abnormality of the caudate nucleus
HP:0006897	Cranial nerve VI palsy
HP:0010585	Small epiphyses
HP:0011314	Abnormality of long bone morphology
HP:0011127	Perioral eczema
HP:0002334	Abnormality of the cerebellar vermis
HP:0006899	Fusion of the cerebellar hemispheres
HP:0009803	Short phalanx of finger
HP:0009943	Complete duplication of thumb phalanx
HP:0010442	Polydactyly
HP:0010664	Fusion of the left and right thalami
HP:0100321	Abnormality of the dentate nucleus
HP:0008513	Bilateral conductive hearing impairment
HP:0012225	Oligodontia of primary teeth
HP:0008743	Coronal hypospadias
HP:0006603	Flared, irregular rib ends
HP:0003330	Abnormal bone structure
HP:0010242	Aplasia of the proximal phalanges of the hand
HP:0007521	Irregular hyperpigmentation of back
HP:0002676	Cloverleaf skull
HP:0009603	Deviation of the thumb
HP:0011109	Chronic sinusitis
HP:0010799	Pinealoma
HP:0000619	Impaired convergence
HP:0007045	Midline brain calcifications
HP:0000805	Enuresis
HP:0002046	Heat intolerance
HP:0011246	Underdeveloped superior crus of antihelix
HP:0012680	Abnormality of the pineal gland
HP:0100703	Tongue thrusting
HP:0000741	Apathy
HP:0008220	Hypocortisolemia
HP:0011735	Adrenocorticotropin deficient adrenal insufficiency
HP:0001587	Primary ovarian failure
HP:0001897	Normocytic anemia
HP:0011134	Low-grade fever
HP:0100647	Graves disease
HP:0001278	Orthostatic hypotension
HP:0006462	Generalized bone demineralization
HP:0006766	Papillary renal cell carcinoma
HP:0011040	Abnormality of the intrahepatic bile duct
HP:0012397	Aortic atherosclerosis
HP:0030445	Pulmonary carcinoid tumor
HP:0002168	Scanning speech
HP:0000666	Horizontal nystagmus
HP:0001137	Alternating esotropia
HP:0008915	Childhood-onset truncal obesity
HP:0010035	Aplasia of the 1st metacarpal
HP:0004935	Pulmonary artery atresia
HP:0010903	Abnormality of glutamine metabolism
HP:0012202	Increased serum bile acid concentration
HP:0000056	Abnormality of the clitoris
HP:0003278	Square pelvis
HP:0004394	Multiple gastric polyps
HP:0004783	Duodenal polyposis
HP:0005227	Adenomatous colonic polyposis
HP:0011068	Odontoma
HP:0001116	Macular coloboma
HP:0004442	Sagittal craniosynostosis
HP:0004443	Lambdoidal craniosynostosis
HP:0003777	Pili torti
HP:0001962	Palpitations
HP:0003552	Muscle stiffness
HP:0006931	Lipoma of corpus callosum
HP:0002880	Respiratory difficulties
HP:0005989	Redundant neck skin
HP:0007483	Depigmentation/hyperpigmentation of skin
HP:0007930	Prominent epicanthal folds
HP:0011896	Subconjunctival hemorrhage
HP:0003117	Abnormality of circulating hormone level
HP:0010679	Elevated tissue non-specific alkaline phosphatase
HP:0030087	Abnormal testosterone level
HP:0100133	Abnormality of the pubic hair
HP:0011372	Aplasia of the inner ear
HP:0003778	Short mandibular rami
HP:0006511	Laryngeal stridor
HP:0008706	Distal urethral duplication
HP:0000452	Choanal stenosis
HP:0005439	Maxillozygomatic hypoplasia
HP:0008749	Laryngeal hypoplasia
HP:0005247	Hypoplasia of the abdominal wall musculature
HP:0100247	Recurrent singultus
HP:0010964	Abnormality of long-chain fatty-acid metabolism
HP:0012071	Abnormality of acetylcarnitine metabolism
HP:0003311	Hypoplasia of the odontoid process
HP:0004582	Irregularity of vertebral bodies
HP:0011833	Overhanging nasal tip
HP:0003758	Reduced subcutaneous adipose tissue
HP:0009017	Loss of gluteal subcutaneous adipose tissue
HP:0007707	Congenital primary aphakia
HP:0007973	Retinal dysplasia
HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye
HP:0011034	Amyloidosis
HP:0002552	Trichodysplasia
HP:0200115	Scalp hair loss
HP:0007946	Unilateral narrow palpebral fissure
HP:0007149	Distal upper limb amyotrophy
HP:0009467	Radial deviation of the 2nd finger
HP:0005957	Breathing dysregulation
HP:0007110	Central hypoventilation
HP:0010536	Central sleep apnea
HP:0007447	Diffuse palmoplantar hyperkeratosis
HP:0100643	Abnormality of nail color
HP:0005101	High-frequency hearing impairment
HP:0001167	Abnormality of finger
HP:0012290	Mouth neoplasm
HP:0005508	Waldenstrom macroglobulinemia
HP:0010287	Abnormality of the submandibular glands
HP:0010676	Mechanical ileus
HP:0011857	Plasmacytoma
HP:0011949	Acute infectious pneumonia
HP:0012450	Chronic constipation
HP:0030164	Jaw claudication
HP:0000220	Velopharyngeal insufficiency
HP:0003177	Squared iliac bones
HP:0000329	Facial hemangioma
HP:0000967	Petechiae
HP:0006562	Viral hepatitis
HP:0009831	Mononeuropathy
HP:0012224	Circulating immune complexes
HP:0003083	Dislocated radial head
HP:0007601	Midline facial capillary hemangioma
HP:0008774	Aplasia/Hypoplasia of the inner ear
HP:0009839	Osteolytic defects of the distal phalanges of the hand
HP:0011272	Underdeveloped tragus
HP:0000244	Brachyturricephaly
HP:0002418	Abnormality of midbrain morphology
HP:0002679	Abnormality of the sella turcica
HP:0002943	Thoracic scoliosis
HP:0009792	Teratoma
HP:0100872	Abnormality of the plantar skin of foot
HP:0011729	Abnormality of joint mobility
HP:0040199	Flat midface
HP:3000005	Abnormality of masseter muscle
HP:0000200	Short lingual frenulum
HP:0010322	Abnormality of the 5th toe
HP:0012252	Abnormal respiratory system morphology
HP:0000522	Alacrima
HP:0200022	Choroid plexus papilloma
HP:0008072	Maternal virilization in pregnancy
HP:0002050	Macroorchidism, postpubertal
HP:0002207	Diffuse reticular or finely nodular infiltrations
HP:0009071	Inflammatory myopathy
HP:0000020	Urinary incontinence
HP:0005547	Myeloproliferative disorder
HP:0001911	Abnormality of granulocytes
HP:0001912	Abnormality of basophils
HP:0001440	Synostosis involving metatarsal bones
HP:0006097	3-4 finger syndactyly
HP:0000548	Cone-rod dystrophy
HP:0001129	Large central visual field defect
HP:0003021	Metaphyseal cupping
HP:0003184	Decreased hip abduction
HP:0007994	Peripheral visual field loss
HP:0002034	Abnormality of the rectum
HP:0100261	Abnormal tendon morphology
HP:0002266	Focal clonic seizures
HP:0011151	Obtundation status
HP:0007334	Bilateral convulsive seizures
HP:0006817	Aplasia/Hypoplasia of the cerebellar vermis
HP:0009042	Marked muscular hypertrophy
HP:0030685	Decreased adiponectin level
HP:0000292	Loss of facial adipose tissue
HP:0001241	Capitate-hamate fusion
HP:0011065	Conical incisor
HP:0000081	Duplicated collecting system
HP:0009751	Aplasia of the pectoralis major muscle
HP:0003417	Coronal cleft vertebrae
HP:0004122	Midline defect of the nose
HP:0005242	Extrahepatic biliary duct atresia
HP:0006559	Hepatic calcification
HP:0045026	Abnormality of the mediastinum
HP:0100521	Neoplasm of the thymus
HP:0000727	Frontal lobe dementia
HP:0000734	Disinhibition
HP:0000058	Abnormality of the labia
HP:0012870	Vanishing testis
HP:0004039	Abnormality of ulnar metaphysis
HP:0005868	Metaphyseal enchondromatosis
HP:0012221	Pretibial blistering
HP:0002923	Rheumatoid factor positive
HP:0002909	Generalized aminoaciduria
HP:0006721	Acute lymphatic leukemia
HP:0005406	Recurrent bacterial skin infections
HP:0001734	Annular pancreas
HP:0009468	Deviation of the 2nd finger
HP:0002805	Accelerated bone age after puberty
HP:0011363	Abnormality of hair growth rate
HP:0030014	Female sexual dysfunction
HP:0100000	Early onset of sexual maturation
HP:0004490	Calvarial hyperostosis
HP:0005731	Cortical irregularity
HP:0006465	Periosteal thickening of long tubular bones
HP:0001682	Subaortic stenosis
HP:0005174	Membranous subvalvular aortic stenosis
HP:0008777	Abnormality of the vocal cords
HP:0006070	Metacarpophalangeal joint contracture
HP:0009626	Contractures of the interphalangeal joint of the thumb
HP:0000050	Hypoplastic male external genitalia
HP:0000385	Small earlobe
HP:0001660	Truncus arteriosus
HP:0005435	Impaired T cell function
HP:0006525	Lung segmentation defects
HP:0007271	Occipital myelomeningocele
HP:0011324	Multiple suture craniosynostosis
HP:0011662	Tricuspid atresia
HP:0012303	Abnormality of the aortic arch
HP:0001751	Vestibular dysfunction
HP:0008568	Vestibular areflexia
HP:0006913	Frontal cortical atrophy
HP:0007479	Congenital nonbullous ichthyosiform erythroderma
HP:0001022	Albinism
HP:0012305	Coarctation of the descending aortic arch
HP:0011103	Abnormality of the left ventricular outflow tract
HP:0005301	Persistent left superior vena cava
HP:0011682	Perimembranous ventricular septal defect
HP:0010883	Aortic valve atresia
HP:0005295	Pseudocoarctation of the aorta
HP:0011611	Interrupted aortic arch
HP:0011704	Sick sinus syndrome
HP:0008316	Abnormal mitochondria in muscle tissue
HP:0000282	Facial edema
HP:0005225	Intestinal edema
HP:0012027	Laryngeal edema
HP:0007626	Mandibular osteomyelitis
HP:0002866	Hypoplastic iliac wing
HP:0045025	Small palpebral fissure
HP:0011498	Partial aniridia
HP:0000495	Recurrent corneal erosions
HP:0001790	Nonimmune hydrops fetalis
HP:0010472	Abnormality of the heme biosynthetic pathway
HP:0002539	Cortical dysplasia
HP:0002730	Chronic noninfectious lymphadenopathy
HP:0002895	Papillary thyroid carcinoma
HP:0006528	Chronic lung disease
HP:0006735	Renal cortical adenoma
HP:0011798	Renal oncocytoma
HP:0012288	Neoplasm of head and neck
HP:3000037	Abnormality of neck blood vessel
HP:0001727	Thromboembolic stroke
HP:0004904	Maturity-onset diabetes of the young
HP:0007641	Dyschromatopsia
HP:0200067	Recurrent spontaneous abortion
HP:0000169	Gingival fibromatosis
HP:0002131	Episodic ataxia
HP:0004782	Hypotrichosis of the scalp
HP:0009886	Trichorrhexis nodosa
HP:0005679	Dupuytren contracture
HP:0008437	Bifid thoracic vertebrae
HP:0009892	Anotia
HP:0002654	Multiple epiphyseal dysplasia
HP:0008255	Transient neonatal diabetes mellitus
HP:0007229	Intracerebral periventricular calcifications
HP:0010644	Midnasal stenosis
HP:0007485	Absence of subcutaneous fat
HP:0006866	Midline central nervous system lipomas
HP:0006480	Premature loss of teeth
HP:0008031	Posterior Y-sutural cataract
HP:0008444	Posterior wedging of vertebral bodies
HP:0001114	Xanthelasma
HP:0005200	Retroperitoneal fibrosis
HP:0001159	Syndactyly
HP:0012243	Abnormal genital system morphology
HP:0001748	Polysplenia
HP:0002542	Olivopontocerebellar atrophy
HP:0008344	Elevated plasma branched chain amino acids
HP:0001341	Olfactory lobe agenesis
HP:0002226	White eyebrow
HP:0002227	White eyelashes
HP:0003248	Gonadal tissue inappropriate for external genitalia or chromosomal sex
HP:0003550	Predominantly lower limb lymphedema
HP:0010776	Tracheobronchmegaly
HP:0012387	Bronchitis
HP:0003246	Prominent scrotal raphe
HP:0004450	Preauricular skin furrow
HP:0007469	Palmoplantar cutis gyrata
HP:0001988	Recurrent hypoglycemia
HP:0002044	Zollinger-Ellison syndrome
HP:0002494	Abnormal rapid eye movement (REM) sleep
HP:0006476	Abnormality of the pancreatic islet cells
HP:0007159	Fluctuations in consciousness
HP:0010534	Transient global amnesia
HP:0010832	Abnormality of pain sensation
HP:0000559	Corneal scarring
HP:0001119	Keratoglobus
HP:0009887	Abnormality of hair pigmentation
HP:0100689	Decreased corneal thickness
HP:0003687	Centrally nucleated skeletal muscle fibers
HP:0002380	Fasciculations
HP:0007108	Demyelinating peripheral neuropathy
HP:0007587	Numerous pigmented freckles
HP:0010841	Multifocal epileptiform discharges
HP:0100778	Cryoglobulinemia
HP:0002244	Abnormality of the small intestine
HP:0002961	Dysgammaglobulinemia
HP:0007375	Abnormality of the septum pellucidum
HP:0000558	Rieger anomaly
HP:0004690	Thickened Achilles tendon
HP:0001403	Macrovesicular hepatic steatosis
HP:0003141	Hyperbetalipoproteinemia
HP:0004943	Accelerated atherosclerosis
HP:0006573	Acute hepatic steatosis
HP:0008372	Abnormality of vitamin A metabolism
HP:0011980	Cholesterol gallstones
HP:0100514	Abnormality of vitamin E metabolism
HP:0002152	Hyperproteinemia
HP:0011277	Abnormality of the urinary system physiology
HP:0011893	Abnormal leukocyte count
HP:0003113	Hypochloremia
HP:0000748	Inappropriate laughter
HP:0002078	Truncal ataxia
HP:0100024	Conspicuously happy disposition
HP:0000224	Decreased taste sensation
HP:0002672	Gastrointestinal carcinoma
HP:0012126	Stomach cancer
HP:0000735	Impaired social interactions
HP:0012646	Retractile testis
HP:0100501	Recurrent bronchiolitis
HP:0002085	Occipital encephalocele
HP:0007412	Macular hyperpigmented dermopathy
HP:0010740	Osteopathia striata
HP:0012720	Neoplasm of the nose
HP:0100644	Melanonychia
HP:0012345	Abnormal glycosylation
HP:0004968	Recurrent cerebral hemorrhage
HP:0005302	Carotid artery tortuosity
HP:0012158	Carotid artery dissection
HP:0003826	Stillbirth
HP:0012521	Optic nerve aplasia
HP:0100804	Ungual fibroma
HP:0008855	Moderate postnatal growth retardation
HP:0012637	Renal calcium wasting
HP:0008672	Calcium oxalate nephrolithiasis
HP:0003529	Parathormone-independent increased renal tubular calcium reabsorption
HP:0040077	Abnormal concentration of calcium in blood
HP:0005872	Brachytelomesophalangy
HP:0001343	Kernicterus
HP:0004429	Recurrent viral infections
HP:0000867	Secondary hyperparathyroidism
HP:0003207	Arterial calcification
HP:0011122	Abnormality of skin physiology
